,title,imdbId,tmdbId
10719,"Ear, The (Ucho) (1970)",66498,88953.0
10720,"Debutantes, Los (2003)",384036,10809.0
10721,Luxo Jr. (1986),91455,13925.0
10722,Keeping Mum (2005),444653,9687.0
10723,Paheli (2005),451850,33081.0
10724,"Goodnight, Mister Tom (1999)",175680,20546.0
10725,Late Spring (Banshun) (1949),41154,20530.0
10726,"Dentist, The (1996)",116075,9568.0
10727,"Personal History, Adventures, Experience, & Observation of David Copperfield the Younger, The (a.k.a. David Copperfield) (1935)",26266,43899.0
10728,Familia (1996),116274,107667.0
10729,How to Irritate People (1969),63100,18809.0
10730,Threads (1984),90163,17835.0
10731,Yamakasi - Les samouraïs des temps modernes (2001),267129,6935.0
10732,Love's Enduring Promise (2004),402348,20641.0
10733,After Image (Seeing in the Dark) (2001),157007,154105.0
10734,After Midnight (1989),96769,66192.0
10735,"New World, The (2005)",402399,11400.0
10736,Voices of a Distant Star (Hoshi no koe) (2003),370754,37910.0
10737,"When You Comin' Back, Red Ryder? (1979)",80129,90967.0
10738,Christmas in Connecticut (1945),37595,13669.0
10739,She (1935),26983,60566.0
10740,Passport to Pimlico (1949),41737,30095.0
10741,Whisky Galore (1949),42040,16665.0
10742,A Run for Your Money (1949),41831,63395.0
10743,"Master of Ballantrae, The (1953)",46054,43355.0
10744,7 Faces of Dr. Lao (1964),57812,14241.0
10745,Samurai Assassin (Samurai) (1965),59673,79406.0
10746,Lies My Father Told Me (1975),73293,92285.0
10747,We All Loved Each Other So Much (C'eravamo tanto amati) (1974),75793,42269.0
10748,A.K. (1985),88658,37525.0
10749,"Boys of Baraka, The (2005)",444608,38785.0
10750,Tartuffe (Herr Tartüff) (1925),17448,55544.0
10751,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),451094,4550.0
10752,Boys Don't Cry (Chlopaki nie placza) (2000),238119,36380.0
10753,Superproduction (Superprodukcja) (2003),354068,68646.0
10754,Grand Theft Parsons (2003),338075,16433.0
10755,Devil's Pond (2003),329162,30669.0
10756,"Cross of Lorraine, The (1943)",35769,78315.0
10757,"Cutting Edge: The Magic of Movie Editing, The (2004)",428441,44345.0
10758,"Quiller Memorandum, The (1966)",60880,46041.0
10759,49th Parallel (1941),33627,21735.0
10760,Yesterday (2004),419279,6934.0
10761,Penelope (1966),60818,174865.0
10762,Ted Bundy (2002),284929,34081.0
10763,District 13 (Banlieue 13) (2004),414852,10045.0
10764,BloodRayne (2005),383222,168705.0
10765,Hostel (2005),450278,1690.0
10766,Grandma's Boy (2006),456554,9900.0
10767,Tristan & Isolde (2006),375154,9044.0
10768,Glory Road (2006),385726,9918.0
10769,Last Holiday (2006),408985,17379.0
10770,Hoodwinked! (2005),443536,10982.0
10771,April's Shower (2003),325007,25608.0
10772,Underworld: Evolution (2006),401855,834.0
10773,Looking for Comedy in the Muslim World (2005),433116,25890.0
10774,Casper Meets Wendy (1998),140883,39345.0
10775,Hell Drivers (1957),51713,44940.0
10776,Shadows of Our Forgotten Ancestors (Tini zabutykh predkiv) (1964),58642,26782.0
10777,Buried Alive (1990),99188,37865.0
10778,Seance (Kôrei) (2000),259388,27742.0
10779,Hallelujah! (1929),19959,72856.0
10780,Cul-de-sac (1966),60268,4772.0
10781,Riding Alone for Thousands of Miles (Qian li zou dan qi) (2005),437447,14226.0
10782,Confidentially Yours (Vivement dimanche!) (1983),86551,2455.0
10783,Revolution (1985),89913,12701.0
10784,Project A ('A' gai waak) (1983),85127,21519.0
10785,"Woman's Face, A (1941)",34399,27622.0
10786,Sword of Gideon (1986),92038,43626.0
10787,Little Manhattan (2005),412922,16553.0
10788,Crocodile (Ag-o) (1996),296492,25652.0
10789,"Lower Depths, The (Les bas-fonds) (1936)",27336,45802.0
10790,Fingersmith (2005),423651,15594.0
10791,Vinci (2004),425622,39788.0
10792,"Ordeal, The (Calvaire) (2004)",407621,12517.0
10793,"Dunwich Horror, The (1970)",65669,65891.0
10794,"Quatermass Xperiment, The (1955)",49646,24580.0
10795,Hellraiser: Hellseeker (2002),274546,11246.0
10796,Inside Daisy Clover (1965),59314,49683.0
10797,Gamera vs. Gyaos (Daikaijû kûchûsen: Gamera tai Gyaosu) (1967),61695,52728.0
10798,Over the Edge (1979),79688,23957.0
10799,Roads to Koktebel (Koktebel) (2003),372366,49653.0
10800,Swamp Women (1956),48682,27344.0
10801,8MM 2 (2005),448172,7295.0
10802,On Probation (Tiempo de Valientes) (2005),462570,78237.0
10803,Bombón: El Perro (El perro) (2004),420548,29952.0
10804,"Bird People in China, The (Chûgoku no chôjin) (1998)",142181,28638.0
10805,Thoughtcrimes (2003),339785,14942.0
10806,Water (2005),240200,7509.0
10807,"Temptations, The (1998)",164292,24269.0
10808,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),426578,2117.0
10809,"Big House, The (1930)",20686,47250.0
10810,Numbskull Emptybrook in the Army (Uuno Turhapuro armeijan leivissä) (1984),88336,36768.0
10811,Matti: Hell Is for Heroes (Matti) (2006),390245,29040.0
10812,"World's Fastest Indian, The (2005)",412080,9912.0
10813,As Tears Go By (Wong gok ka moon) (1988),96461,24163.0
10814,Bandidas (2006),416496,1969.0
10815,Made in Britain (1982),84287,31858.0
10816,Tristram Shandy: A Cock and Bull Story (2005),423409,8435.0
10817,"Bitter Tea of General Yen, The (1933)",23814,34187.0
10818,Love in the Afternoon (Chloe in the Afternoon)  (L'amour l'après-midi) (1972),68205,12116.0
10819,Charlie: The Life and Art of Charles Chaplin (2003),379730,53367.0
10820,Wilby Wonderful (2004),383717,38349.0
10821,Rampo (a.k.a. The Mystery of Rampo) (1994),110943,124484.0
10822,Helter Skelter (2004),383393,45759.0
10823,French Fried Vacation (Les Bronzés) (1978),77276,11183.0
10824,Annapolis (2006),417433,13275.0
10825,Big Momma's House 2 (2006),421729,11565.0
10826,Nanny McPhee (2005),396752,11283.0
10827,Sweet November (1968),63661,97936.0
10828,Double Dare (2004),365135,19416.0
10829,"Dark, The (2005)",411267,17.0
10830,Panic in Year Zero! (1962),56331,27568.0
10831,Here Comes the Groom (1951),43633,27629.0
10832,Julie (1956),49388,45726.0
10833,Tea For Two (1950),43030,33117.0
10834,Green Dolphin Street (1947),39437,108994.0
10835,"Lt. Robin Crusoe, U.S.N. (1966)",60640,54227.0
10836,Bye Bye Birdie (1963),56891,25167.0
10837,"Comedians of Comedy, The (2005)",451021,16452.0
10838,"Honey Pot, The (1967)",61780,61105.0
10839,"Tuskegee Airmen, The (1995)",114745,31894.0
10840,Final Destination 3 (2006),414982,9286.0
10841,I Could Go on Singing (1963),57168,86168.0
10842,Something New (2006),437777,15363.0
10843,Free Money (1998),120678,30712.0
10844,"Wind, The (1928)",19585,31416.0
10845,Block Party (a.k.a. Dave Chappelle's Block Party) (2005),425598,292.0
10846,Madame Curie (1943),36126,37631.0
10847,Orfeu (1999),183613,77291.0
10848,Imagine Me & You (2005),421994,1544.0
10849,"Mississippi Mermaid (Sirène du Mississipi, La) (1969)",64990,1651.0
10850,Good Old Daze (Le péril jeune) (1994),110922,33095.0
10851,Place Vendôme (1998),119901,33799.0
10852,Broken Lance (1954),46808,42328.0
10853,"Four Horsemen of the Apocalypse, The (1921)",12190,31432.0
10854,Sabah (2005),325191,61559.0
10855,"Call of Cthulhu, The (2005)",478988,20981.0
10856,"Pink Panther, The (2006)",383216,12096.0
10857,Troll (1986),92115,33061.0
10858,"Business, The (2005)",429715,5145.0
10859,Curious George (2006),381971,9975.0
10860,Firewall (2006),408345,9754.0
10861,"Great McGinty, The (1940)",32554,36495.0
10862,Le créateur (1999) ,203427,52612.0
10863,"White Diamond, The (2004)",435776,23965.0
10864,Tony Takitani (2004),420260,29269.0
10865,When a Stranger Calls (2006),455857,10053.0
10866,Tamara (2005),401815,10263.0
10867,London (2005),449061,7515.0
10868,Neil Young: Heart of Gold (2006),473692,15675.0
10869,Freedomland (2006),349467,9959.0
10870,Winter Passing (2005),380817,14256.0
10871,Eight Below (2006),397313,9036.0
10872,Date Movie (2006),466342,10073.0
10873,Running Scared (2006),404390,7304.0
10874,Tyler Perry's Madea's Family Reunion (2006),455612,16781.0
10875,Doogal (2006),763304,24432.0
10876,Ultraviolet (2006),370032,9920.0
10877,Just My Luck (2006),397078,10025.0
10878,Pulse (2006),454919,9682.0
10879,Deep Sea 3D (2006),424942,17700.0
10880,16 Blocks (2006),450232,2207.0
10881,Agata and the Storm (Agata e la tempesta) (2004),402755,14086.0
10882,Bongwater (1997),125678,14887.0
10883,Trauma (1993),104053,44435.0
10884,Election (Hak se wui) (2005),434008,18747.0
10885,Half Light (2006),412798,9756.0
10886,Twist of Faith (2004),436857,34581.0
10887,Failure to Launch (2006),427229,6877.0
10888,Ultimate Avengers (2006),491703,14609.0
10889,Ice Age 2: The Meltdown (2006),438097,950.0
10890,All Quiet on the Western Front (1979),78753,10912.0
10891,"Big White, The (2005)",402850,9968.0
10892,Stromboli (1950),41931,4173.0
10893,Cyrano de Bergerac (1950),42367,43386.0
10894,Shinobi: Heart Under Blade (2005),475723,10116.0
10895,Every Man for Himself (Slow Motion) (Sauve qui peut (la vie)) (1980),79854,113479.0
10896,Chronos (1985),88919,18493.0
10897,Five Children and It (2004),366450,16791.0
10898,Free Zone (2005),441761,7483.0
10899,"Naked Spur, The (1953)",44953,20442.0
10900,"Prince & Me II: The Royal Wedding, The (2006)",477072,15590.0
10901,Ask the Dust (2006),384814,1967.0
10902,V for Vendetta (2006),434409,752.0
10903,She's the Man (2006),454945,9655.0
10904,Thank You for Smoking (2006),427944,9388.0
10905,Find Me Guilty (2006),419749,9950.0
10906,Inside Man (2006),454848,388.0
10907,Tsotsi (2005),468565,868.0
10908,Aquamarine (2006),429591,14191.0
10909,"Illustrated Man, The (1969)",64473,25874.0
10910,Leprechaun 2 (1994),110329,18009.0
10911,Leprechaun 3 (1995),113636,19286.0
10912,Leprechaun 4: In Space (1997),116861,19287.0
10913,Leprechaun in the Hood (2000),209095,18011.0
10914,"Dark at the Top of the Stairs, The (1960)",53750,114875.0
10915,Story of a Love Affair (Cronaca di un amore) (1950),42355,49781.0
10916,"Man Who Sued God, The (2001)",268437,9648.0
10917,Lights in the Dusk (Laitakaupungin valot) (2006),458242,1379.0
10918,Kummeli Stories (1995),113580,62719.0
10919,Stranger on the Third Floor (1940),33107,29481.0
10920,"Hills Have Eyes, The (2006)",454841,9792.0
10921,"Shaggy Dog, The (2006)",393735,10067.0
10922,"Personal Journey with Martin Scorsese Through American Movies, A (1995)",112120,55676.0
10923,Inspector Clouseau (1968),63135,11573.0
10924,Son of the Pink Panther (1993),108187,46828.0
10925,Unknown White Male (2005),436864,35555.0
10926,"Lives of Others, The (Das leben der Anderen) (2006)",405094,582.0
10927,"Red and the White, The (Csillagosok, katonák) (1967)",61537,52885.0
10928,Fatty Drives the Bus (1999),262411,143223.0
10929,City on Fire (Lung fu fong wan) (1987),93435,42120.0
10930,"Goodbye, South, Goodbye (Nan guo zai jian, nan guo) (1996)",117151,88811.0
10931,Nanook of the North (1922),13427,669.0
10932,Don't Torture a Duckling (Non si sevizia un paperino) (1972),69019,49361.0
10933,Resurrection (1980),81414,98864.0
10934,Youth of the Beast (Yaju no seishun) (1963),57697,37939.0
10935,Go Tell the Spartans (1978),77617,32052.0
10936,They Call Me Mister Tibbs! (1970),66450,34732.0
10937,Take the Lead (2006),446046,12763.0
10938,"Lacemaker, The (Dentellière, La) (1977)",75932,56935.0
10939,"Devil and Daniel Johnston, The (2005)",436231,13222.0
10940,Money (L'argent) (1983),85180,42112.0
10941,"Trial of Joan of Arc, The (Procès de Jeanne d'Arc) (1962)",59616,48764.0
10942,Mouchette (1967),61996,1561.0
10943,"Caiman, The (Il caimano) (2006)",429727,31289.0
10944,Lucky Number Slevin (2006),425210,186.0
10945,"Wild Blue Yonder, The (2005)",443693,8410.0
10946,Wheel of Time (2003),331080,51311.0
10947,Riot On! (2004),427783,21843.0
10948,Volver (2006),441909,219.0
10949,"N Word, The (2004)",417003,65873.0
10950,Akeelah and the Bee (2006),437800,13751.0
10951,Lisbela e o Prisioneiro (Lisbela and the Prisoner) (2003),367975,52345.0
10952,Brainstorm (Bicho de Sete Cabeças) (2001),263124,53961.0
10953,Urban Legends: Bloody Mary (2005),451957,10292.0
10954,Larry the Cable Guy: Health Inspector (2006),462395,15639.0
10955,Stay Alive (2006),441796,10069.0
10956,Annie Oakley (1935),26073,43887.0
10957,Basic Instinct 2 (2006),430912,3093.0
10958,Brick (2005),393109,9270.0
10959,"Brothers Lionheart, The (Bröderna Lejonhjärta) (1977)",75790,11291.0
10960,"Dead Hate the Living!, The (2000)",225481,28349.0
10961,Evil Aliens (2005),383353,10177.0
10962,Santa's Slay (2005),393685,12591.0
10963,"Dark Hours, The (2005)",402249,18045.0
10964,This Film Is Not Yet Rated (2006),493459,16070.0
10965,Fragile (2005),422272,11348.0
10966,ATL (2006),466856,13960.0
10967,"Brotherhood of Justice, The (1986)",90775,41263.0
10968,Slither (2006),439815,9035.0
10969,"Benchwarmers, The (2006)",437863,9957.0
10970,Phat Girlz (2006),490196,30139.0
10971,Renaissance (2006),386741,9389.0
10972,Go for Zucker! (Alles auf Zucker!) (2004),416331,460.0
10973,"Curse of the Werewolf, The (1961)",54777,28752.0
10974,Dead Fish (2004),379240,19059.0
10975,Friends with Money (2006),436331,8998.0
10976,"King Is Dancing, The (Le roi danse) (2000)",244173,44947.0
10977,Keane (2004),420291,13468.0
10978,Reefer Madness: The Movie Musical (2005),404364,20521.0
10979,I Love Your Work (2003),322700,25428.0
10980,Beauty and the Bastard (Tyttö sinä olet tähti) (2005),471957,53296.0
10981,Dementia (a.k.a. Daughter of Horror) (1955),47976,79363.0
10982,Magic (1978),77889,34193.0
10983,Candy (2006),424880,4441.0
10984,Secrets of a Soul (Geheimnisse einer Seele) (1926),16914,84954.0
10985,"Child, The (L'enfant) (2005)",456396,11490.0
10986,9/11 (2002),312318,11304.0
10987,Lacombe Lucien (1974),71733,55368.0
10988,Hoot (2006),453494,18276.0
10989,Where the Red Fern Grows (1974),72402,26514.0
10990,Scary Movie 4 (2006),362120,4257.0
10991,Hard Candy (2005),424136,2652.0
10992,Dead Birds (2004),377749,19592.0
10993,"Chinoise, La (1967)",61473,1629.0
10994,Shutter (2004),440803,17111.0
10995,"Prairie Home Companion, A (2006)",420087,9526.0
10996,Even Money (2006),404163,19126.0
10997,"Chess Players, The (Shatranj Ke Khilari) (1977)",76696,80556.0
10998,Pinocchio and the Emperor of the Night (1987),93743,39045.0
10999,Corvette Summer (1978),77372,27201.0
11000,"Sentinel, The (2006)",443632,5820.0
11001,Mirage (1965),59448,19661.0
11002,"President's Last Bang, The (Geuddae geusaramdeul) (2005)",445396,41338.0
11003,"Wild, The (2006)",405469,9904.0
11004,"My Brother's Wife (Mujer de mi hermano, La) (2005)",463345,50724.0
11005,Silent Hill (2006),384537,588.0
11006,Battle in Heaven (Batalla en el cielo) (2005),387055,17247.0
11007,American Dreamz (2006),465142,9310.0
11008,Hôtel du Nord (1938),30252,48369.0
11009,Irresistible (2006),448564,18858.0
11010,Mata Hari (1931),23196,35545.0
11011,23 (23 - Nichts ist so wie es scheint) (1998),126765,1557.0
11012,Kinky Boots (2005),434124,16367.0
11013,"Glass Key, The (1942)",34798,17131.0
11014,"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)",427954,8982.0
11015,Mission: Impossible III (2006),317919,956.0
11016,"Wayward Cloud, The (Tian bian yi duo yun) (2005)",445760,36253.0
11017,"Nibelungen: Siegfried, Die (1924)",15175,31506.0
11018,"Nibelungen: Kriemhild's Revenge, Die (Die Nibelungen: Kriemhilds Rache) (1924)",15174,42512.0
11019,"Coast Guard, The (Hae anseon) (2002)",341384,1416.0
11020,RV (2006),449089,9530.0
11021,United 93 (2006),475276,9829.0
11022,Stick It (2006),430634,10115.0
11023,Secret Beyond the Door (1948),40766,560.0
11024,Man Push Cart (2005),464105,5717.0
11025,"World, The (Shijie) (2004)",423176,41292.0
11026,Soldier Blue (1970),66390,14384.0
11027,Footlight Parade (1933),24028,28432.0
11028,Lollilove (2004),316187,19719.0
11029,"American Haunting, An (2005)",429573,10008.0
11030,Down in the Valley (2005),398027,7870.0
11031,"Hidden Blade, The (Kakushi ken oni no tsume) (2004)",442286,34019.0
11032,Over the Hedge (2006),327084,7518.0
11033,Art School Confidential (2006),364955,9786.0
11034,Poseidon (2006),409182,503.0
11035,"Da Vinci Code, The (2006)",382625,591.0
11036,X-Men: The Last Stand (2006),376994,36668.0
11037,"Break-Up, The (2006)",452594,9767.0
11038,Peaceful Warrior (2006),438315,13689.0
11039,Twelve and Holding (2005),417385,18164.0
11040,Wah-Wah (2005),419256,15013.0
11041,Keeping Up with the Steins (2006),415949,21014.0
11042,Cars (2006),317219,920.0
11043,Wassup Rockers (2005),413466,18484.0
11044,"Lost City, The (2005)",343996,9700.0
11045,Standing Still (2005),360016,14167.0
11046,Carlito's Way: Rise to Power (Carlito's Way 2: Rise to Power) (2005),427038,12261.0
11047,Conspirators of Pleasure (Spiklenci slasti) (1996),117715,59892.0
11048,Tall in the Saddle (1944),37343,15264.0
11049,Beyond a Reasonable Doubt (1956),49006,20330.0
11050,Sinbad of the Seven Seas (1989),98333,44126.0
11051,"Earth Is a Sinful Song, The (Maa on syntinen laulu) (1973)",71786,55418.0
11052,Shanghai Dreams (Qing hong) (2005),456658,101908.0
11053,Vera Cruz (1954),47647,12766.0
11054,"Notorious Bettie Page, The (2005)",404802,15402.0
11055,"Russian Specialist, The (Mechanik, The) (2005)",435696,26116.0
11056,Parting Glances (1986),91725,32446.0
11057,Game 6 (2005),425055,80919.0
11058,American Gun (2005),416471,15366.0
11059,Marilyn Hotchkiss' Ballroom Dancing & Charm School (2005),409034,53905.0
11060,On a Clear Day (2005),410400,38344.0
11061,"Omen, The (2006)",466909,806.0
11062,"King, The (2005)",396688,20021.0
11063,Nacho Libre (2006),457510,9353.0
11064,"Lake House, The (2006)",410297,2044.0
11065,Click (2006),389860,9339.0
11066,"Seventh Victim, The (1943)",36341,20945.0
11067,Bleak Moments (1972),66842,122271.0
11068,Edvard Munch (1974),74462,50254.0
11069,"Ace of Hearts, The (1921)",11904,28249.0
11070,"Devil Wears Prada, The (2006)",458352,350.0
11071,Pirates of the Caribbean: Dead Man's Chest (2006),383574,58.0
11072,"You, Me and Dupree (2006)",463034,1819.0
11073,Clerks II (2006),424345,2295.0
11074,Lady in the Water (2006),452637,9697.0
11075,My Super Ex-Girlfriend (2006),465624,4474.0
11076,Tammy and the Bachelor (1957),51051,43240.0
11077,Lady on a Train (1945),37859,30022.0
11078,"Nightmare Castle (Amanti d'oltretomba) (Lovers from Beyond the Tomb) (Faceless Monster, The) (1965)",60097,28673.0
11079,Let It Be (1970),65976,20556.0
11080,"Farewell, Home Sweet Home (Adieu, plancher des vaches!) (1999)",205725,4962.0
11081,See No Evil (2006),437179,10007.0
11082,Marie Antoinette (2006),422720,1887.0
11083,Lady in the Lake (1947),39545,1841.0
11084,Trial of the Road (Check-up on the Roads) (Checkpoint) (Proverka na dorogakh) (1971),67625,71762.0
